rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
232,EASY,LE SSERAFIM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,121134433.0,views,,,121134433,80.83267614410482,,,,https://www.youtube.com/watch?v=bNKXxwOQYB8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""bNKXxwOQYB8"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""LE SSERAFIM (르세라핌) 'EASY' OFFICIAL MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""LE SSERAFIM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
233,O.O,NMIXX,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,121025040.0,views,,,121025040,80.82875238440138,,,,https://www.youtube.com/watch?v=3GWscde8rM8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""3GWscde8rM8"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""NMIXX \""O.O\"" M/V"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NMIXX"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
234,LO$ER=LO♡ER,TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,119208965.0,views,,,119208965,80.76308920990516,,,,https://www.youtube.com/watch?v=JzODRUBBXpc,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""JzODRUBBXpc"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) 'LO$ER=LO♡ER' Official MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
235,행복 (Happiness),Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,118744681.0,views,,,118744681,80.7461416878304,,,,https://www.youtube.com/watch?v=JFgv8bKfxEs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""JFgv8bKfxEs"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 '행복 (Happiness)' MV"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
236,MAMACITA (아야야),Super Junior,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,118506059.0,views,,,118506059,80.73740559268215,,,,https://www.youtube.com/watch?v=q_krT35dgDM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""q_krT35dgDM"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SUPER JUNIOR 슈퍼주니어 'MAMACITA (아야야)' MV"",""youtube_discovery_query"":""\""EXO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Super Junior"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
237,Don't fight the feeling,EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,118432843.0,views,,,118432843,80.73472158382904,,,,https://www.youtube.com/watch?v=2IkoKhr6Tss,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""2IkoKhr6Tss"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 'Don't fight the feeling' MV"",""youtube_discovery_query"":""\""EXO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
238,ETA,NewJeans,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,118092009.0,views,,,118092009,80.72220514630476,,,,https://www.youtube.com/watch?v=jOTfBlKSQYY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""jOTfBlKSQYY"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""NewJeans (뉴진스) 'ETA' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NewJeans"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
239,Through the Night(밤편지),IU,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,117152232.0,views,,,117152232,80.6875057095548,,,,https://www.youtube.com/watch?v=BzYnNdJhZQw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""BzYnNdJhZQw"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] IU(아이유) _ Through the Night(밤편지)"",""youtube_discovery_query"":""\""IU\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""IU"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
240,LONELY,2NE1,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,115669564.0,views,,,115669564,80.63219102328301,,,,https://www.youtube.com/watch?v=5n4V3lGEyG4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""5n4V3lGEyG4"",""youtube_channel_id"":""UCnsQjCVzmEd-YvlQZbo6zCg"",""youtube_channel_title"":""2NE1"",""youtube_original_title"":""2NE1 - LONELY M/V"",""youtube_discovery_query"":""K-pop 2000s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""2NE1"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
241,Cat & Dog,TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,115652981.0,views,,,115652981,80.63156835113114,,,,https://www.youtube.com/watch?v=NaKrke1EL1A,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""NaKrke1EL1A"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) 'Cat & Dog' Official MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
242,CAKE,ITZY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,114108004.0,views,,,114108004,80.57316112475888,,,,https://www.youtube.com/watch?v=0bIRwBpBcZQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""0bIRwBpBcZQ"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""ITZY “CAKE” M/V @ITZY"",""youtube_discovery_query"":""Korean pop official music video"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
243,Allergy,(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,114106422.0,views,,,114106422,80.57310091350261,,,,https://www.youtube.com/watch?v=XZaBkbvteBc,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""XZaBkbvteBc"",""youtube_channel_id"":""UCritGVo7pLJLUS8wEu32vow"",""youtube_channel_title"":""i-dle (아이들)"",""youtube_original_title"":""(여자)아이들((G)I-DLE) - 'Allergy' Official Music Video"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
244,MAESTRO,SEVENTEEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,113192431.0,views,,,113192431,80.53817391070348,,,,https://www.youtube.com/watch?v=ThI0pBAbFnk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ThI0pBAbFnk"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""SEVENTEEN (세븐틴) 'MAESTRO' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
245,Lo Siento (Feat. Leslie Grace),Super Junior,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,112657810.0,views,,,112657810,80.51761308413118,,,,https://www.youtube.com/watch?v=ZbB4SYJNuTo,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ZbB4SYJNuTo"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SUPER JUNIOR 슈퍼주니어 'Lo Siento (Feat. Leslie Grace)' MV"",""youtube_discovery_query"":""\""Super Junior\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Super Junior"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
246,Only You(다른 남자 말고 너),miss A,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,111914865.0,views,,,111914865,80.48887779048002,,,,https://www.youtube.com/watch?v=zO9RzrhYR-I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""zO9RzrhYR-I"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""miss A “Only You(다른 남자 말고 너)” M/V"",""youtube_discovery_query"":""\""TWICE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""miss A"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
247,TWIT(멍청이),HWASA,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,111275560.0,views,,,111275560,80.46399792472332,,,,https://www.youtube.com/watch?v=ScSn235gQx0,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ScSn235gQx0"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] Hwa Sa(화사) _ TWIT(멍청이)"",""youtube_discovery_query"":""\""MAMAMOO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""HWASA"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
248,짐살라빔 (Zimzalabim),Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,108369625.0,views,,,108369625,80.3490757455427,,,,https://www.youtube.com/watch?v=YBnGBb1wg98,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""YBnGBb1wg98"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 '짐살라빔 (Zimzalabim)' MV"",""youtube_discovery_query"":""\""Red Velvet\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
249,MONSTER,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,108286420.0,views,,,108286420,80.34573999981637,,,,https://www.youtube.com/watch?v=btDd9rOlc2k,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""btDd9rOlc2k"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - MONSTER M/V"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
