rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
343169,愛の形Ⅱ,くろP,"[""可不""]",,2022-10-09T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=izJ3Jn6m4J0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":460423,""vocadb_url"":""https://vocadb.net/S/460423"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""izJ3Jn6m4J0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""くろP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""izJ3Jn6m4J0"",""views"":15,""author"":""くろP"",""url"":""https://youtu.be/izJ3Jn6m4J0""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""くろP""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""くろP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":112891},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
343170,コンプレックスが止まらない,ツナグ,"[""Chika""]",,2016-12-21T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=ImVAZNOEGv4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":514289,""vocadb_url"":""https://vocadb.net/S/514289"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ImVAZNOEGv4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Tsunagu - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""ImVAZNOEGv4"",""views"":15,""author"":""Tsunagu - Topic"",""url"":""https://youtu.be/ImVAZNOEGv4""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ツナグ""],""voice_synth_vocalists"":[""Chika""],""voice_synth_types"":{""Chika"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Chika"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":25148},{""name"":""ツナグ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":50093}]}"
343171,I do...,ぺんすて,"[""巡音ルカ V4X (Unknown)"",""もつ鍋""]",,2016-03-15T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=Kzu7mc2hAeE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":303244,""vocadb_url"":""https://vocadb.net/S/303244"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Kzu7mc2hAeE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ぺんすて"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""Kzu7mc2hAeE"",""views"":15,""author"":""ぺんすて"",""url"":""https://youtu.be/Kzu7mc2hAeE""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ぺんすて"",""もつ鍋""],""voice_synth_vocalists"":[""巡音ルカ V4X (Unknown)""],""voice_synth_types"":{""巡音ルカ V4X (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ぺんすて"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":39729},{""name"":""myoko12"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":84850},{""name"":""もつ鍋"",""artist_type"":""Producer"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":23380},{""name"":""巡音ルカ V4X (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":18748}]}"
343172,コトバだけでは…,hayabusaP,"[""初音ミク""]",,2017-12-11T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=-v2kOKY17Fs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":653649,""vocadb_url"":""https://vocadb.net/S/653649"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""-v2kOKY17Fs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""はやとプロ ボカロ 音楽チャンネル"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""-v2kOKY17Fs"",""views"":15,""author"":""はやとプロ ボカロ 音楽チャンネル"",""url"":""https://youtu.be/-v2kOKY17Fs""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""hayabusaP""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""hayabusaP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":65667}]}"
343173,影りの町,Aポエット,"[""重音テト"",""唄音ウタ""]",,2014-05-24T00:00:00Z,2014,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=u_uIVLek8Os,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":624660,""vocadb_url"":""https://vocadb.net/S/624660"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""u_uIVLek8Os"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""u_uIVLek8Os"",""views"":15,""author"":""apoetjapon"",""url"":""https://youtu.be/u_uIVLek8Os""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
343174,For Soshi,Copykeys,"[""奕夕2"",""未設定""]",,2026-03-30T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=yjPS0ib7im0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":1005723,""vocadb_url"":""https://vocadb.net/S/1005723"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""yjPS0ib7im0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Copykeys"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""yjPS0ib7im0"",""views"":15,""author"":""Copykeys"",""url"":""https://youtu.be/yjPS0ib7im0""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Copykeys""],""voice_synth_vocalists"":[""奕夕2"",""未設定""],""voice_synth_types"":{""奕夕2"":""synthesizerv"",""未設定"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Copykeys"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":174790},{""name"":""奕夕2"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":158265},{""name"":""未設定"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":114520}]}"
343175,Alteration,狗咲 灯,"[""kokone""]",,2021-05-12T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=lHldvOdLCPk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":333722,""vocadb_url"":""https://vocadb.net/S/333722"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""lHldvOdLCPk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Akari Inusaki - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""lHldvOdLCPk"",""views"":15,""author"":""Akari Inusaki - Topic"",""url"":""https://youtu.be/lHldvOdLCPk""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""狗咲 灯""],""voice_synth_vocalists"":[""kokone""],""voice_synth_types"":{""kokone"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""狗咲 灯"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":75401},{""name"":""kokone"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":16545}]}"
343176,Accept a Change,Dech,"[""結月ゆかり""]",,2016-02-20T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=4dM9XkKz0uw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":258444,""vocadb_url"":""https://vocadb.net/S/258444"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4dM9XkKz0uw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Dech"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""4dM9XkKz0uw"",""views"":15,""author"":""Dech"",""url"":""https://youtu.be/4dM9XkKz0uw""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Dech""],""voice_synth_vocalists"":[""結月ゆかり""],""voice_synth_types"":{""結月ゆかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Dech"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":39598},{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623},{""name"":""しゐな"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":9202}]}"
343177,時代旅行,Aポエット,"[""重音テト"",""唄音ウタ""]",,2013-08-29T00:00:00Z,2013,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=4wyYl1PlDcw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":624818,""vocadb_url"":""https://vocadb.net/S/624818"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4wyYl1PlDcw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""4wyYl1PlDcw"",""views"":15,""author"":""apoetjapon"",""url"":""https://youtu.be/4wyYl1PlDcw""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
343178,The bravery,凪,"[""初音ミク""]",,2025-10-18T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=uNhioW6bvUA,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":856095,""vocadb_url"":""https://vocadb.net/S/856095"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""uNhioW6bvUA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""凪/Nagi"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""uNhioW6bvUA"",""views"":15,""author"":""凪/Nagi"",""url"":""https://youtu.be/uNhioW6bvUA""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""凪""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""凪"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":170848}]}"
